train_partseg.py:37: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
  config = yaml.load(f)

**************************

[workers]: 4

[num_points]: 2048

[num_classes]: 50

[batch_size]: 28

[base_lr]: 0.001

[lr_clip]: 1e-05

[lr_decay]: 0.5

[decay_step]: 21

[epochs]: 200

[weight_decay]: 0

[bn_momentum]: 0.9

[bnm_clip]: 0.01

[bn_decay]: 0.5

[evaluate]: 1

[val_freq_epoch]: 0.7

[print_freq_iter]: 20

[input_channels]: 0

[relation_prior]: 1

[checkpoint]: 

[save_path]: seg

[data_root]: /media/disk3/pyy/Relation-Shape-CNN/shapenetcore_partanno_segmentation_benchmark_v0_normal

**************************

[epoch   1:   0/499] 	 train loss: 5.142435 	 lr: 0.00100
[epoch  43: 440/499] 	 train loss: 0.827456 	 lr: 0.00050
[epoch  43: 460/499] 	 train loss: 0.861720 	 lr: 0.00050
[epoch  43: 480/499] 	 train loss: 0.887093 	 lr: 0.00050
[epoch  44:   0/499] 	 train loss: 0.893927 	 lr: 0.00025
[epoch  44:  20/499] 	 train loss: 0.883667 	 lr: 0.00025
[epoch  44:  40/499] 	 train loss: 0.784466 	 lr: 0.00025
[epoch  44:  60/499] 	 train loss: 0.809381 	 lr: 0.00025
[epoch  44:  80/499] 	 train loss: 0.934858 	 lr: 0.00025
[epoch  44: 100/499] 	 train loss: 0.819073 	 lr: 0.00025
[epoch  44: 120/499] 	 train loss: 0.904491 	 lr: 0.00025
****** Airplane: 0.099707
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.208807
****** Earphone: 0.142857
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.310315
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.233097
************ Test Loss: 19.578827
************ Class_mIoU: 0.085260
************ Instance_mIoU: 0.170668
[epoch  44: 140/499] 	 train loss: 0.868195 	 lr: 0.00025
[epoch  44: 160/499] 	 train loss: 0.809660 	 lr: 0.00025
[epoch  44: 180/499] 	 train loss: 0.874645 	 lr: 0.00025
[epoch  44: 200/499] 	 train loss: 0.864858 	 lr: 0.00025
[epoch  44: 220/499] 	 train loss: 0.991409 	 lr: 0.00025
[epoch  44: 240/499] 	 train loss: 0.907312 	 lr: 0.00025
[epoch  44: 260/499] 	 train loss: 0.924815 	 lr: 0.00025
[epoch  44: 280/499] 	 train loss: 0.750007 	 lr: 0.00025
[epoch  44: 300/499] 	 train loss: 0.858075 	 lr: 0.00025
[epoch  44: 320/499] 	 train loss: 0.758736 	 lr: 0.00025
[epoch  44: 340/499] 	 train loss: 0.886483 	 lr: 0.00025
[epoch  44: 360/499] 	 train loss: 0.798638 	 lr: 0.00025
[epoch  44: 380/499] 	 train loss: 0.889701 	 lr: 0.00025
[epoch  44: 400/499] 	 train loss: 0.830150 	 lr: 0.00025
[epoch  44: 420/499] 	 train loss: 0.837373 	 lr: 0.00025
[epoch  44: 440/499] 	 train loss: 0.956860 	 lr: 0.00025
[epoch  44: 460/499] 	 train loss: 0.926684 	 lr: 0.00025
[epoch  44: 480/499] 	 train loss: 1.012133 	 lr: 0.00025
****** Airplane: 0.101173
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.063291
****** Chair: 0.208807
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.304196
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.224450
************ Test Loss: 6.244667
************ Class_mIoU: 0.082842
************ Instance_mIoU: 0.167479
[epoch  45:   0/499] 	 train loss: 0.921045 	 lr: 0.00025
[epoch  45:  20/499] 	 train loss: 0.906262 	 lr: 0.00025
[epoch  45:  40/499] 	 train loss: 0.912819 	 lr: 0.00025
[epoch  45:  60/499] 	 train loss: 0.809334 	 lr: 0.00025
[epoch  45:  80/499] 	 train loss: 0.873691 	 lr: 0.00025
[epoch  45: 100/499] 	 train loss: 0.902237 	 lr: 0.00025
[epoch  45: 120/499] 	 train loss: 0.849913 	 lr: 0.00025
[epoch  45: 140/499] 	 train loss: 0.980321 	 lr: 0.00025
[epoch  45: 160/499] 	 train loss: 0.856743 	 lr: 0.00025
[epoch  45: 180/499] 	 train loss: 0.883552 	 lr: 0.00025
[epoch  45: 200/499] 	 train loss: 0.885979 	 lr: 0.00025
[epoch  45: 220/499] 	 train loss: 1.009909 	 lr: 0.00025
[epoch  45: 240/499] 	 train loss: 0.833655 	 lr: 0.00025
[epoch  45: 260/499] 	 train loss: 0.940988 	 lr: 0.00025
[epoch  45: 280/499] 	 train loss: 0.936683 	 lr: 0.00025
[epoch  45: 300/499] 	 train loss: 0.845644 	 lr: 0.00025
[epoch  45: 320/499] 	 train loss: 0.825013 	 lr: 0.00025
****** Airplane: 0.100440
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.061709
****** Chair: 0.208452
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.299825
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.230346
************ Test Loss: 3.110761
************ Class_mIoU: 0.082770
************ Instance_mIoU: 0.168522
[epoch  45: 340/499] 	 train loss: 1.042676 	 lr: 0.00025
[epoch  45: 360/499] 	 train loss: 0.886509 	 lr: 0.00025
[epoch  45: 380/499] 	 train loss: 0.828554 	 lr: 0.00025
[epoch  45: 400/499] 	 train loss: 0.900691 	 lr: 0.00025
[epoch  45: 420/499] 	 train loss: 0.913266 	 lr: 0.00025
[epoch  45: 440/499] 	 train loss: 0.884494 	 lr: 0.00025
[epoch  45: 460/499] 	 train loss: 0.899716 	 lr: 0.00025
[epoch  45: 480/499] 	 train loss: 0.916537 	 lr: 0.00025
[epoch  46:   0/499] 	 train loss: 0.962048 	 lr: 0.00025
[epoch  46:  20/499] 	 train loss: 0.737718 	 lr: 0.00025
[epoch  46:  40/499] 	 train loss: 0.801669 	 lr: 0.00025
[epoch  46:  60/499] 	 train loss: 0.869456 	 lr: 0.00025
[epoch  46:  80/499] 	 train loss: 0.855579 	 lr: 0.00025
[epoch  46: 100/499] 	 train loss: 0.891681 	 lr: 0.00025
[epoch  46: 120/499] 	 train loss: 0.962767 	 lr: 0.00025
[epoch  46: 140/499] 	 train loss: 0.848546 	 lr: 0.00025
[epoch  46: 160/499] 	 train loss: 0.834382 	 lr: 0.00025
[epoch  46: 180/499] 	 train loss: 0.908348 	 lr: 0.00025
****** Airplane: 0.101173
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.208807
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.312937
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.227201
************ Test Loss: 3.811111
************ Class_mIoU: 0.083659
************ Instance_mIoU: 0.169247
[epoch  46: 200/499] 	 train loss: 0.895836 	 lr: 0.00025
[epoch  46: 220/499] 	 train loss: 0.880357 	 lr: 0.00025
[epoch  46: 240/499] 	 train loss: 0.941903 	 lr: 0.00025
[epoch  46: 260/499] 	 train loss: 0.839384 	 lr: 0.00025
[epoch  46: 280/499] 	 train loss: 0.890908 	 lr: 0.00025
[epoch  46: 300/499] 	 train loss: 0.978233 	 lr: 0.00025
[epoch  46: 320/499] 	 train loss: 1.124788 	 lr: 0.00025
[epoch  46: 340/499] 	 train loss: 0.918130 	 lr: 0.00025
[epoch  46: 360/499] 	 train loss: 0.805843 	 lr: 0.00025
[epoch  46: 380/499] 	 train loss: 0.993907 	 lr: 0.00025
[epoch  46: 400/499] 	 train loss: 0.898738 	 lr: 0.00025
[epoch  46: 420/499] 	 train loss: 1.044474 	 lr: 0.00025
[epoch  46: 440/499] 	 train loss: 0.813203 	 lr: 0.00025
[epoch  46: 460/499] 	 train loss: 0.882557 	 lr: 0.00025
[epoch  46: 480/499] 	 train loss: 0.872956 	 lr: 0.00025
[epoch  47:   0/499] 	 train loss: 0.925819 	 lr: 0.00025
[epoch  47:  20/499] 	 train loss: 0.821871 	 lr: 0.00025
****** Airplane: 0.101173
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.209162
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.307692
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.229167
************ Test Loss: 8.541477
************ Class_mIoU: 0.083476
************ Instance_mIoU: 0.169392
[epoch  47:  40/499] 	 train loss: 0.907457 	 lr: 0.00025
[epoch  47:  60/499] 	 train loss: 0.937895 	 lr: 0.00025
[epoch  47:  80/499] 	 train loss: 0.993042 	 lr: 0.00025
[epoch  47: 100/499] 	 train loss: 1.011942 	 lr: 0.00025
[epoch  47: 120/499] 	 train loss: 0.882693 	 lr: 0.00025
[epoch  47: 140/499] 	 train loss: 0.898966 	 lr: 0.00025
[epoch  47: 160/499] 	 train loss: 0.913859 	 lr: 0.00025
[epoch  47: 180/499] 	 train loss: 0.919085 	 lr: 0.00025
[epoch  47: 200/499] 	 train loss: 0.852887 	 lr: 0.00025
[epoch  47: 220/499] 	 train loss: 1.036209 	 lr: 0.00025
[epoch  47: 240/499] 	 train loss: 1.000827 	 lr: 0.00025
[epoch  47: 260/499] 	 train loss: 1.035908 	 lr: 0.00025
[epoch  47: 280/499] 	 train loss: 0.954603 	 lr: 0.00025
[epoch  47: 300/499] 	 train loss: 0.922781 	 lr: 0.00025
[epoch  47: 320/499] 	 train loss: 0.926848 	 lr: 0.00025
[epoch  47: 340/499] 	 train loss: 0.889589 	 lr: 0.00025
[epoch  47: 360/499] 	 train loss: 0.969782 	 lr: 0.00025
[epoch  47: 380/499] 	 train loss: 0.836357 	 lr: 0.00025
****** Airplane: 0.101173
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.209162
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.312063
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.227594
************ Test Loss: 2.932644
************ Class_mIoU: 0.083651
************ Instance_mIoU: 0.169363
[epoch  47: 400/499] 	 train loss: 0.821104 	 lr: 0.00025
[epoch  47: 420/499] 	 train loss: 0.873594 	 lr: 0.00025
[epoch  47: 440/499] 	 train loss: 0.795082 	 lr: 0.00025
[epoch  47: 460/499] 	 train loss: 1.007937 	 lr: 0.00025
[epoch  47: 480/499] 	 train loss: 0.876030 	 lr: 0.00025
[epoch  48:   0/499] 	 train loss: 0.859083 	 lr: 0.00025
[epoch  48:  20/499] 	 train loss: 0.968338 	 lr: 0.00025
[epoch  48:  40/499] 	 train loss: 0.864652 	 lr: 0.00025
[epoch  48:  60/499] 	 train loss: 0.976985 	 lr: 0.00025
[epoch  48:  80/499] 	 train loss: 0.939030 	 lr: 0.00025
[epoch  48: 100/499] 	 train loss: 0.986833 	 lr: 0.00025
[epoch  48: 120/499] 	 train loss: 1.013043 	 lr: 0.00025
[epoch  48: 140/499] 	 train loss: 0.845895 	 lr: 0.00025
[epoch  48: 160/499] 	 train loss: 0.814232 	 lr: 0.00025
[epoch  48: 180/499] 	 train loss: 0.926049 	 lr: 0.00025
[epoch  48: 200/499] 	 train loss: 0.781110 	 lr: 0.00025
[epoch  48: 220/499] 	 train loss: 0.949064 	 lr: 0.00025
****** Airplane: 0.100440
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.208807
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.313811
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.228774
************ Test Loss: 8.390125
************ Class_mIoU: 0.083766
************ Instance_mIoU: 0.169711
[epoch  48: 240/499] 	 train loss: 0.908103 	 lr: 0.00025
[epoch  48: 260/499] 	 train loss: 0.979579 	 lr: 0.00025
[epoch  48: 280/499] 	 train loss: 0.832997 	 lr: 0.00025
[epoch  48: 300/499] 	 train loss: 0.990485 	 lr: 0.00025
[epoch  48: 320/499] 	 train loss: 0.857330 	 lr: 0.00025
[epoch  48: 340/499] 	 train loss: 0.897081 	 lr: 0.00025
[epoch  48: 360/499] 	 train loss: 0.864032 	 lr: 0.00025
[epoch  48: 380/499] 	 train loss: 0.920177 	 lr: 0.00025
[epoch  48: 400/499] 	 train loss: 0.859924 	 lr: 0.00025
[epoch  48: 420/499] 	 train loss: 0.972516 	 lr: 0.00025
[epoch  48: 440/499] 	 train loss: 0.887322 	 lr: 0.00025
[epoch  48: 460/499] 	 train loss: 0.815331 	 lr: 0.00025
[epoch  48: 480/499] 	 train loss: 0.946274 	 lr: 0.00025
[epoch  49:   0/499] 	 train loss: 0.822056 	 lr: 0.00025
[epoch  49:  20/499] 	 train loss: 0.869214 	 lr: 0.00025
[epoch  49:  40/499] 	 train loss: 0.838663 	 lr: 0.00025
[epoch  49:  60/499] 	 train loss: 0.920158 	 lr: 0.00025
[epoch  49:  80/499] 	 train loss: 0.870372 	 lr: 0.00025
****** Airplane: 0.101173
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.208452
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.309441
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.227594
************ Test Loss: 6.533106
************ Class_mIoU: 0.083443
************ Instance_mIoU: 0.168928
